player_id,season,week,position,team,snap_pct,routes,tprr,rush_share,target_share,goalline_share,two_min_share,yprr,yac_per_rec,mtf,succ_rate,epa_per_play_qb,team_epa_play,team_pace,team_rz_plays,team_pass_rate,injury_status,dnp_weeks_rolling,sos_ctx
00-0037098,2024,11,WR,CHI,36.033,44.393,0.487,1.0,1.0,1.0,1.0,1.669,10.579,0.0,0.478,0.0,0.017,59.315,12.525,,healthy,0,38.223
00-0037112,2024,11,TE,SF,38.483,26.474,0.653,0.89,1.0,1.0,1.0,2.098,4.115,3.448,0.479,0.0,0.088,73.362,8.649,,healthy,0,59.004
00-0037120,2024,11,RB,IND,63.379,24.894,0.445,1.0,1.0,1.0,1.0,1.106,8.852,0.662,0.443,0.0,0.062,58.341,11.134,,healthy,0,48.377
00-0037132,2024,11,WR,PHI,35.352,31.977,0.469,0.441,1.0,1.0,1.0,1.337,5.891,3.275,0.419,0.0,0.072,60.12,11.998,,healthy,0,44.666
00-0037156,2024,11,WR,NYJ,51.144,29.408,0.839,0.829,1.0,1.0,1.0,2.354,3.958,2.677,0.536,0.0,0.085,52.265,14.649,,healthy,0,57.618
00-0037157,2024,11,RB,NYJ,60.041,22.429,0.523,1.0,1.0,1.0,1.0,1.794,3.915,2.289,0.52,0.0,0.0,58.967,11.205,,healthy,0,50.252
00-0037168,2024,11,TE,BUF,77.66,21.823,0.59,1.0,1.0,1.0,1.0,1.938,9.818,3.397,0.327,0.0,0.109,66.507,10.986,,healthy,0,57.521
00-0037172,2024,11,WR,MIA,84.186,34.933,0.421,1.0,1.0,1.0,1.0,3.083,8.635,0.951,0.392,0.0,0.059,64.488,12.507,,healthy,0,49.431
00-0037175,2024,11,QB,BUF,54.181,0.0,0.0,1.0,0.0,1.0,1.0,0.949,4.769,0.753,0.602,0.044,0.126,72.24,9.323,,healthy,0,40.718
00-0037185,2024,11,WR,TB,63.012,28.07,1.117,1.0,1.0,1.0,1.0,3.058,9.056,2.336,0.33,0.0,0.026,68.665,8.462,,healthy,0,42.014
00-0037197,2024,11,RB,KC,61.995,16.395,0.522,1.0,1.0,1.0,1.0,3.183,10.415,3.729,0.478,0.0,0.088,62.232,9.305,,healthy,0,43.175
00-0037216,2024,11,WR,KC,74.742,35.198,0.928,1.0,1.0,1.0,1.0,2.387,3.811,3.649,0.599,0.0,0.002,62.63,12.418,,healthy,0,50.459
00-0037228,2024,11,RB,PIT,52.153,28.145,0.487,1.0,1.0,1.0,1.0,2.464,4.63,2.157,0.52,0.0,-0.033,65.702,13.363,,healthy,0,40.769
00-0037231,2024,11,WR,NO,25.526,36.043,0.424,0.282,1.0,1.0,1.0,1.956,3.174,3.412,0.343,0.0,0.009,74.021,11.606,,healthy,0,52.553
00-0037233,2024,11,TE,KC,50.233,23.571,0.33,1.0,1.0,1.0,1.0,2.179,8.958,1.651,0.504,0.0,0.054,58.377,12.192,,healthy,0,55.151
00-0037238,2024,11,WR,ATL,32.81,26.674,1.182,1.0,1.0,1.0,1.0,2.811,10.777,1.12,0.541,0.0,0.051,71.245,8.461,,healthy,0,38.796
00-0037239,2024,11,WR,NO,28.357,38.993,0.514,1.0,1.0,1.0,1.0,1.011,9.235,2.105,0.605,0.0,-0.026,54.742,13.793,,healthy,0,36.903
00-0037240,2024,11,WR,DET,60.574,37.392,0.411,1.0,1.0,1.0,1.0,3.201,9.508,2.712,0.604,0.0,0.038,64.436,11.826,,healthy,0,53.681
00-0037247,2024,11,WR,PIT,80.619,32.883,0.554,1.0,1.0,1.0,1.0,3.153,5.164,1.304,0.412,0.0,0.125,65.418,8.007,,healthy,0,66.878
00-0037248,2024,11,RB,BUF,94.678,9.066,0.487,1.0,1.0,1.0,1.0,1.691,10.83,2.932,0.57,0.0,-0.05,57.183,11.587,,healthy,0,41.747
00-0037252,2024,11,TE,NYG,22.26,29.095,0.603,1.0,1.0,1.0,1.0,2.136,11.933,1.445,0.603,0.0,0.045,58.549,11.838,,healthy,0,36.199
00-0037256,2024,11,RB,TB,51.672,46.717,0.476,1.0,1.0,1.0,1.0,1.277,5.494,0.305,0.42,0.0,0.073,68.021,16.941,,healthy,0,48.856
00-0037257,2024,11,WR,CLE,55.461,32.052,0.271,1.0,1.0,1.0,1.0,2.137,7.315,1.065,0.502,0.0,-0.009,61.545,11.675,,healthy,0,34.945
00-0037258,2024,11,RB,HOU,69.57,45.532,0.446,1.0,1.0,1.0,1.0,2.047,6.704,1.7,0.385,0.0,-0.034,65.937,12.555,,healthy,0,54.531
00-0037261,2024,11,WR,BUF,20.403,36.481,0.459,1.0,1.0,1.0,1.0,2.508,10.495,3.534,0.386,0.0,0.112,60.975,14.647,,healthy,0,67.512
00-0037263,2024,11,RB,ATL,45.718,32.353,0.503,1.0,1.0,1.0,1.0,1.524,8.854,2.367,0.517,0.0,0.079,65.982,8.372,,healthy,0,36.463
00-0037265,2024,11,RB,DAL,94.962,38.56,0.487,1.0,1.0,1.0,1.0,2.706,7.648,3.016,0.479,0.0,0.134,59.319,8.116,,healthy,0,41.921
00-0037267,2024,11,RB,CLE,54.552,44.788,0.531,1.0,1.0,1.0,1.0,1.077,10.695,2.622,0.473,0.0,0.053,66.094,14.267,,healthy,0,53.767
00-0037272,2024,11,WR,KC,71.359,24.701,1.287,1.0,1.0,1.0,1.0,1.042,10.932,0.0,0.39,0.0,-0.046,58.327,14.661,,healthy,0,47.138
00-0037273,2024,11,WR,PHI,40.273,39.956,0.45,1.0,1.0,1.0,1.0,2.681,6.168,2.618,0.415,0.0,0.004,64.555,9.21,,healthy,0,64.47
00-0037276,2024,11,RB,MIN,89.473,11.676,0.516,1.0,1.0,1.0,1.0,1.503,11.107,2.748,0.441,0.0,0.036,68.326,11.698,,healthy,0,54.89
00-0037277,2024,11,TE,HOU,86.43,18.811,0.983,1.0,1.0,1.0,1.0,1.067,7.541,0.092,0.593,0.0,-0.025,57.757,10.223,,healthy,0,53.775
00-0037282,2024,11,TE,DET,58.973,28.095,0.32,0.362,1.0,1.0,1.0,1.32,6.215,1.473,0.488,0.0,-0.043,62.797,8.275,,healthy,0,44.57
00-0037286,2024,11,RB,NE,68.853,14.407,0.513,1.0,1.0,1.0,1.0,3.081,9.021,3.022,0.486,0.0,-0.048,65.004,11.363,,healthy,0,55.849
00-0037291,2024,11,WR,MIN,61.739,30.078,0.737,1.0,1.0,1.0,1.0,1.942,10.706,0.962,0.388,0.0,0.07,65.497,15.8,,healthy,0,50.989
00-0037292,2024,11,TE,IND,50.291,36.161,0.461,1.0,1.0,1.0,1.0,3.378,6.226,1.657,0.53,0.0,0.082,59.91,11.624,,healthy,0,45.097
00-0037299,2024,11,RB,KC,77.156,19.222,0.513,1.0,1.0,1.0,1.0,2.594,4.473,3.526,0.561,0.0,0.062,55.445,14.81,,healthy,0,40.742
00-0037300,2024,11,WR,CLE,34.311,36.178,0.419,1.0,1.0,1.0,1.0,2.044,7.534,1.424,0.519,0.0,0.107,69.801,12.174,,healthy,0,58.36
00-0037304,2024,11,TE,PIT,33.907,27.647,0.632,0.102,1.0,1.0,1.0,1.34,5.186,0.846,0.493,0.0,0.05,54.279,13.84,,healthy,0,48.654
00-0037306,2024,11,TE,GB,57.631,31.672,0.737,0.313,1.0,1.0,1.0,2.062,7.26,2.076,0.519,0.0,0.119,70.671,13.671,,healthy,0,56.53
00-0037311,2024,11,TE,TB,91.097,35.974,0.623,0.934,1.0,1.0,1.0,3.233,3.597,0.537,0.539,0.0,0.033,60.83,9.458,,healthy,0,58.599
00-0037317,2024,11,TE,PHI,52.888,28.475,0.474,1.0,1.0,1.0,1.0,2.904,9.553,1.291,0.419,0.0,0.106,62.667,12.292,,healthy,0,53.533
00-0037324,2024,11,QB,KC,77.976,0.0,0.0,1.0,0.0,0.455,0.401,2.853,4.803,1.044,0.491,-0.074,-0.042,57.046,14.473,,healthy,0,33.75
00-0037327,2024,11,QB,MIA,52.303,0.0,0.0,1.0,0.0,1.0,1.0,0.941,7.977,1.799,0.468,0.236,-0.014,61.683,14.256,,healthy,0,36.881
00-0037329,2024,11,RB,SEA,75.023,23.551,0.468,1.0,1.0,1.0,1.0,3.363,10.586,0.618,0.404,0.0,-0.041,61.606,14.098,,healthy,0,57.604
00-0037331,2024,11,RB,MIA,38.029,30.59,0.521,1.0,1.0,1.0,1.0,2.555,6.672,0.612,0.579,0.0,0.092,62.451,9.473,,healthy,0,62.64
00-0037334,2024,11,WR,MIA,21.62,26.155,0.391,1.0,1.0,1.0,1.0,1.338,11.033,0.369,0.44,0.0,0.126,68.659,15.876,,healthy,0,45.453
00-0037340,2024,11,TE,BAL,39.103,21.737,0.44,0.53,1.0,1.0,1.0,2.682,5.165,0.269,0.574,0.0,-0.037,71.818,11.246,,healthy,0,46.956
00-0037348,2024,11,WR,MIA,65.777,39.671,0.231,1.0,1.0,1.0,1.0,2.264,8.889,2.917,0.428,0.0,0.07,58.454,10.909,,healthy,0,54.159
00-0037355,2024,11,WR,NE,71.078,26.311,1.034,1.0,1.0,1.0,1.0,1.088,9.266,3.365,0.413,0.0,0.018,59.654,15.224,,healthy,0,52.232
00-0037380,2024,11,WR,CLE,68.732,36.1,0.334,0.9,1.0,1.0,1.0,0.941,3.735,0.919,0.453,0.0,0.059,73.829,9.028,,healthy,0,53.08
00-0037382,2024,11,WR,PIT,78.575,38.252,0.647,1.0,1.0,1.0,1.0,1.779,8.047,2.777,0.573,0.0,-0.041,53.138,16.574,,healthy,0,34.43
00-0037387,2024,11,WR,BUF,94.416,29.59,0.534,1.0,1.0,1.0,1.0,2.106,10.469,0.42,0.481,0.0,-0.004,72.518,8.043,,healthy,0,56.07
00-0037394,2024,11,WR,IND,41.654,32.013,0.863,0.548,1.0,1.0,1.0,3.091,11.123,2.687,0.596,0.0,0.129,56.929,9.394,,healthy,0,48.582
00-0037398,2024,11,WR,NO,35.212,37.082,0.729,1.0,1.0,1.0,1.0,1.571,9.024,1.03,0.564,0.0,-0.012,62.911,13.575,,healthy,0,34.378
00-0037410,2024,11,RB,NYG,64.422,19.364,0.46,1.0,1.0,1.0,1.0,3.04,10.681,0.921,0.448,0.0,-0.04,58.779,12.407,,healthy,0,49.729
00-0037420,2024,11,WR,CIN,87.291,29.149,0.401,1.0,1.0,1.0,1.0,2.51,10.326,0.81,0.382,0.0,0.125,60.801,10.654,,healthy,0,38.1
00-0037422,2024,11,WR,CIN,80.106,28.851,0.684,1.0,1.0,1.0,1.0,1.557,3.249,3.121,0.317,0.0,0.046,61.285,11.365,,healthy,0,35.317
00-0037429,2024,11,RB,CAR,91.72,27.668,0.53,1.0,1.0,1.0,1.0,3.283,3.332,0.715,0.422,0.0,-0.041,53.264,12.476,,healthy,0,53.25
00-0037450,2024,11,RB,LV,59.973,23.726,0.475,1.0,1.0,1.0,1.0,3.467,3.659,2.646,0.379,0.0,0.004,56.339,8.765,,healthy,0,41.715
00-0037451,2024,11,TE,PIT,55.685,21.709,0.615,1.0,1.0,1.0,1.0,2.543,6.859,2.621,0.437,0.0,0.082,64.019,13.896,,healthy,0,53.988
00-0037456,2024,11,RB,HOU,83.059,31.91,0.51,1.0,1.0,1.0,1.0,1.241,7.948,1.434,0.579,0.0,0.072,53.325,11.696,,healthy,0,53.335
00-0037460,2024,11,WR,HOU,41.083,36.951,0.358,1.0,1.0,1.0,1.0,3.348,5.415,2.699,0.529,0.0,-0.004,61.898,11.36,,healthy,0,67.557
00-0037475,2024,11,TE,LAC,88.41,38.751,0.304,1.0,1.0,1.0,1.0,1.797,10.271,1.115,0.587,0.0,-0.045,68.835,15.92,,healthy,0,56.755
00-0037487,2024,11,WR,CAR,25.362,33.191,0.632,1.0,1.0,1.0,1.0,3.224,4.782,1.268,0.505,0.0,-0.035,53.189,10.602,,healthy,0,40.636
00-0037495,2024,11,RB,SEA,51.533,20.18,0.487,1.0,1.0,1.0,1.0,2.05,8.99,3.051,0.533,0.0,0.022,65.356,12.668,,healthy,0,48.26
00-0037506,2024,11,TE,LV,79.737,26.741,0.493,1.0,1.0,1.0,1.0,2.227,7.076,0.193,0.363,0.0,0.109,64.056,11.836,,healthy,0,43.769
00-0037508,2024,11,WR,MIN,75.941,41.226,0.357,1.0,1.0,1.0,1.0,1.952,7.084,2.78,0.394,0.0,0.086,59.677,12.231,,healthy,0,55.305
00-0037509,2024,11,RB,LV,59.092,24.432,0.532,1.0,1.0,1.0,1.0,1.518,10.257,1.173,0.686,0.0,0.118,61.272,12.34,,healthy,0,35.976
00-0037524,2024,11,WR,TEN,57.819,25.876,1.155,1.0,1.0,1.0,1.0,1.285,6.606,2.759,0.666,0.0,-0.024,61.447,8.781,,healthy,0,36.757
00-0037525,2024,11,RB,SF,93.161,25.269,0.53,1.0,1.0,1.0,1.0,1.338,4.735,0.384,0.321,0.0,-0.044,64.793,14.536,,healthy,0,32.226
00-0037539,2024,11,TE,DEN,30.967,20.6,1.1,1.0,1.0,1.0,1.0,1.313,6.49,1.338,0.414,0.0,-0.02,73.372,11.769,,healthy,0,40.382
00-0037545,2024,11,WR,NO,30.099,32.062,0.843,1.0,1.0,1.0,1.0,2.997,10.302,0.202,0.416,0.0,0.045,63.843,15.334,,healthy,0,64.247
00-0037553,2024,11,WR,SF,76.506,31.693,0.654,1.0,1.0,1.0,1.0,1.321,3.724,3.349,0.448,0.0,0.081,69.039,14.666,,healthy,0,57.434
00-0037557,2024,11,RB,LA,68.559,29.235,0.512,1.0,1.0,1.0,1.0,1.458,10.359,3.488,0.423,0.0,0.134,64.413,9.655,,healthy,0,42.232
00-0037563,2024,11,RB,DAL,64.706,29.61,0.444,1.0,1.0,1.0,1.0,2.96,4.169,3.132,0.463,0.0,0.065,62.848,13.85,,healthy,0,39.744
00-0037569,2024,11,TE,KC,87.427,31.363,0.667,1.0,1.0,1.0,1.0,2.912,10.587,3.3,0.43,0.0,0.062,65.266,13.932,,healthy,0,49.105
00-0037570,2024,11,WR,TB,39.532,32.986,1.022,1.0,1.0,1.0,1.0,1.92,4.231,1.637,0.487,0.0,0.108,61.956,8.925,,healthy,0,43.028
00-0037594,2024,11,RB,TEN,100.0,31.207,0.51,1.0,1.0,1.0,1.0,2.135,5.171,0.49,0.46,0.0,0.017,68.214,7.148,,healthy,0,45.945
00-0037609,2024,11,RB,PIT,50.646,32.815,0.491,1.0,1.0,1.0,1.0,1.91,11.909,0.671,0.38,0.0,-0.037,68.272,11.147,,healthy,0,44.606
00-0037614,2024,11,WR,HOU,42.401,31.897,0.696,1.0,1.0,1.0,1.0,3.2,7.969,2.784,0.514,0.0,0.018,59.419,13.536,,healthy,0,47.722
00-0037617,2024,11,RB,LAC,43.514,20.998,0.53,1.0,1.0,1.0,1.0,1.099,3.225,3.387,0.584,0.0,0.076,66.365,12.693,,healthy,0,33.068
00-0037654,2024,11,TE,LAC,60.934,21.925,0.781,1.0,1.0,1.0,1.0,1.991,7.084,3.416,0.615,0.0,0.116,54.484,7.909,,healthy,0,52.497
00-0037664,2024,11,WR,IND,25.983,28.246,1.01,1.0,1.0,1.0,1.0,1.326,9.179,3.295,0.437,0.0,-0.02,63.309,15.081,,healthy,0,45.466
00-0037666,2024,11,WR,DAL,41.877,34.781,0.634,1.0,1.0,1.0,1.0,1.583,7.889,0.294,0.424,0.0,0.048,53.811,9.074,,healthy,0,37.121
00-0037708,2024,11,WR,DET,86.816,28.831,1.271,1.0,1.0,1.0,1.0,1.122,3.095,0.182,0.633,0.0,-0.048,67.338,11.619,,healthy,0,50.492
00-0037724,2024,11,TE,NE,49.485,36.59,0.278,1.0,1.0,1.0,1.0,2.097,3.348,1.238,0.413,0.0,0.026,70.285,8.245,,healthy,0,43.342
00-0037740,2024,11,WR,NYJ,28.301,29.228,0.815,0.485,1.0,1.0,1.0,1.348,3.287,1.587,0.62,0.0,0.125,67.471,8.169,,healthy,0,37.561
00-0037741,2024,11,WR,PHI,29.838,33.276,0.773,1.0,1.0,1.0,1.0,2.604,3.997,1.204,0.559,0.0,-0.035,72.31,10.42,,healthy,0,45.273
00-0037742,2024,11,WR,TEN,85.126,39.695,0.582,0.37,1.0,1.0,1.0,1.692,7.559,3.34,0.444,0.0,-0.022,74.034,8.905,,healthy,0,49.602
00-0037744,2024,11,TE,ARI,71.802,34.478,0.537,0.449,1.0,1.0,1.0,2.751,10.674,0.638,0.496,0.0,0.066,53.294,13.186,,healthy,0,51.287
00-0037745,2024,11,RB,CAR,82.28,37.256,0.518,1.0,1.0,1.0,1.0,1.518,9.018,0.468,0.539,0.0,0.108,59.66,11.757,,healthy,0,54.879
00-0037746,2024,11,RB,WAS,68.733,16.012,0.515,1.0,1.0,1.0,1.0,2.523,6.295,3.243,0.632,0.0,0.031,68.383,15.493,,healthy,0,69.086
00-0037755,2024,11,TE,IND,36.523,35.863,0.251,1.0,1.0,1.0,1.0,1.008,4.786,0.719,0.633,0.0,0.035,65.763,11.938,,healthy,0,42.933
00-0037801,2024,11,WR,DAL,33.148,32.257,0.867,1.0,1.0,1.0,1.0,1.097,7.298,3.191,0.555,0.0,0.014,66.02,11.595,,healthy,0,40.803
00-0037805,2024,11,TE,NYJ,74.382,18.986,1.016,1.0,1.0,1.0,1.0,2.755,8.526,3.097,0.518,0.0,-0.013,53.795,14.947,,healthy,0,62.186
00-0037809,2024,11,TE,TEN,67.681,27.082,0.629,1.0,1.0,1.0,1.0,3.148,3.303,2.256,0.521,0.0,-0.026,58.758,9.094,,healthy,0,63.548
00-0037816,2024,11,WR,GB,23.943,34.978,0.476,1.0,1.0,1.0,1.0,3.274,5.317,0.697,0.437,0.0,-0.027,61.31,8.321,,healthy,0,42.79
00-0037827,2024,11,RB,PHI,44.887,15.944,0.509,1.0,1.0,1.0,1.0,1.53,6.672,3.956,0.371,0.0,0.009,70.089,7.274,,healthy,0,39.948
00-0037828,2024,11,WR,PHI,31.399,38.787,0.355,1.0,1.0,1.0,1.0,1.381,6.068,3.201,0.438,0.0,0.083,52.243,14.743,,healthy,0,55.86
00-0037834,2024,11,QB,SF,96.291,0.0,0.0,1.0,0.0,1.0,1.0,2.238,4.602,3.263,0.357,0.115,-0.026,70.783,8.923,,healthy,0,57.477
00-0037837,2024,11,WR,PIT,36.037,42.407,0.465,1.0,1.0,1.0,1.0,3.339,7.784,0.979,0.423,0.0,0.04,62.566,15.088,,healthy,0,51.889
00-0037838,2024,11,TE,BAL,75.868,34.498,0.261,1.0,1.0,1.0,1.0,2.503,9.049,3.657,0.575,0.0,0.0,59.148,10.781,,healthy,0,36.241
00-0037840,2024,11,RB,LA,61.732,24.39,0.465,1.0,1.0,1.0,1.0,2.663,9.96,1.839,0.519,0.0,0.069,70.898,9.1,,healthy,0,61.357
00-0038040,2024,11,RB,LV,85.494,29.911,0.53,1.0,1.0,1.0,1.0,3.067,8.964,0.719,0.426,0.0,0.015,61.64,13.114,,healthy,0,36.832
00-0038041,2024,11,TE,DAL,75.487,34.318,0.556,0.277,1.0,1.0,1.0,3.262,7.433,0.418,0.433,0.0,0.079,55.079,12.136,,healthy,0,45.545
00-0038045,2024,11,RB,LV,87.289,50.445,0.452,1.0,1.0,1.0,1.0,1.556,7.584,0.0,0.453,0.0,0.034,51.561,11.342,,healthy,0,46.867
00-0038046,2024,11,TE,BAL,37.747,26.363,0.497,1.0,1.0,1.0,1.0,1.706,6.575,2.231,0.435,0.0,0.14,61.059,10.56,,healthy,0,35.698
00-0038090,2024,11,WR,KC,67.11,39.383,0.739,1.0,1.0,1.0,1.0,1.086,6.829,4.009,0.511,0.0,0.047,57.672,9.516,,healthy,0,58.828
00-0038092,2024,11,WR,MIA,19.913,40.193,0.621,1.0,1.0,1.0,1.0,2.186,7.214,1.82,0.358,0.0,0.122,62.039,13.037,,healthy,0,67.068
00-0038098,2024,11,RB,CLE,80.057,14.63,0.508,1.0,1.0,1.0,1.0,1.739,10.842,0.462,0.509,0.0,0.041,61.536,11.54,,healthy,0,53.217
00-0038102,2024,11,QB,PHI,97.702,0.0,0.0,1.0,0.0,1.0,1.0,1.994,10.768,2.472,0.337,0.131,0.076,71.458,12.412,,healthy,0,40.797
00-0038104,2024,11,WR,KC,54.026,28.04,0.701,1.0,1.0,1.0,1.0,0.966,7.586,0.577,0.433,0.0,0.029,68.517,8.595,,healthy,0,33.66
00-0038108,2024,11,QB,CLE,76.504,0.0,0.0,1.0,0.0,1.0,1.0,1.412,7.873,2.291,0.388,-0.06,0.105,52.096,10.379,,healthy,0,36.441
00-0038115,2024,11,TE,NYG,45.206,28.696,0.286,0.877,1.0,1.0,1.0,1.378,7.308,0.089,0.503,0.0,-0.043,66.827,12.28,,healthy,0,54.413
00-0038117,2024,11,WR,NYG,81.647,36.502,0.436,0.733,1.0,1.0,1.0,1.531,4.555,0.315,0.389,0.0,-0.004,70.828,15.943,,healthy,0,34.64
00-0038120,2024,11,RB,NYJ,49.033,17.663,0.5,1.0,1.0,1.0,1.0,1.774,7.907,3.381,0.328,0.0,0.065,74.333,14.029,,healthy,0,47.379
00-0038122,2024,11,QB,LV,54.65,0.0,0.0,1.0,0.0,1.0,1.0,2.369,10.234,0.381,0.423,0.033,0.013,63.376,12.48,,healthy,0,46.049
00-0038124,2024,11,WR,GB,34.195,39.201,0.787,1.0,1.0,1.0,1.0,2.52,10.329,3.468,0.642,0.0,-0.011,56.952,13.056,,healthy,0,66.073
00-0038128,2024,11,QB,GB,82.445,0.0,0.0,1.0,0.0,1.0,1.0,1.399,8.441,3.07,0.564,0.248,0.005,61.057,13.258,,healthy,0,35.932
00-0038129,2024,11,TE,TB,49.234,34.43,0.521,1.0,1.0,1.0,1.0,1.555,4.635,1.962,0.588,0.0,0.098,69.054,11.975,,healthy,0,43.098
00-0038132,2024,11,QB,MIN,71.47,0.0,0.0,1.0,0.0,1.0,1.0,2.286,10.605,2.167,0.366,0.059,0.103,56.718,7.441,,healthy,0,37.057
00-0038134,2024,11,RB,SEA,74.903,37.041,0.459,1.0,1.0,1.0,1.0,3.644,5.769,0.956,0.551,0.0,0.128,61.5,11.662,,healthy,0,49.186
00-0038145,2024,11,TE,TEN,57.78,26.053,0.624,1.0,1.0,1.0,1.0,1.481,10.971,1.33,0.431,0.0,-0.032,63.637,15.775,,healthy,0,39.849
00-0038147,2024,11,WR,ARI,84.413,31.309,0.87,1.0,1.0,1.0,1.0,3.075,7.239,0.206,0.396,0.0,0.081,74.607,10.484,,healthy,0,33.426
00-0038149,2024,11,WR,ATL,28.814,38.432,0.316,1.0,1.0,1.0,1.0,2.303,7.784,1.383,0.386,0.0,0.158,53.67,12.493,,healthy,0,35.579
00-0038150,2024,11,QB,NYG,65.236,0.0,0.0,1.0,0.0,0.757,0.564,1.388,3.662,0.185,0.392,0.124,-0.003,70.946,13.728,,healthy,0,32.244
00-0038181,2024,11,WR,MIN,64.954,32.808,0.827,1.0,1.0,1.0,1.0,2.051,8.151,2.567,0.68,0.0,-0.019,66.384,10.959,,healthy,0,35.107
00-0038359,2024,11,WR,LA,69.084,27.937,0.723,1.0,1.0,1.0,1.0,2.817,7.129,1.954,0.424,0.0,0.046,61.607,10.043,,healthy,0,41.645
00-0038385,2024,11,QB,LA,43.956,0.0,0.0,1.0,0.0,1.0,1.0,3.362,6.093,4.08,0.532,0.175,-0.036,54.208,14.212,,healthy,0,50.497
00-0038389,2024,11,RB,SF,79.251,24.581,0.476,1.0,1.0,1.0,1.0,2.99,10.465,2.059,0.56,0.0,-0.025,65.986,11.262,,healthy,0,36.121
00-0038391,2024,11,QB,GB,77.572,0.0,0.0,1.0,0.0,1.0,1.0,1.633,7.09,0.71,0.383,-0.02,0.1,56.61,15.732,,healthy,0,45.915
00-0038393,2024,11,WR,GB,31.322,35.768,0.557,1.0,1.0,1.0,1.0,1.756,7.688,0.993,0.41,0.0,-0.022,56.951,8.849,,healthy,0,35.98
00-0038394,2024,11,TE,IND,47.956,36.766,0.37,1.0,1.0,1.0,1.0,3.184,4.489,0.638,0.373,0.0,0.118,63.026,8.607,,healthy,0,44.555
00-0038396,2024,11,RB,NYG,37.185,18.31,0.455,1.0,1.0,1.0,1.0,1.316,3.9,1.755,0.398,0.0,0.147,63.572,14.753,,healthy,0,57.014
00-0038397,2024,11,RB,IND,96.639,47.743,0.532,1.0,1.0,1.0,1.0,2.614,9.12,0.743,0.614,0.0,0.003,67.5,12.097,,healthy,0,47.204
00-0038400,2024,11,QB,PHI,52.462,0.0,0.0,1.0,0.0,1.0,1.0,2.165,9.492,2.262,0.574,-0.087,0.034,74.256,13.941,,healthy,0,33.076
00-0038406,2024,11,TE,NYJ,25.713,40.002,0.219,1.0,1.0,1.0,1.0,2.349,8.734,0.181,0.541,0.0,0.085,56.568,13.197,,healthy,0,56.288
00-0038409,2024,11,RB,PHI,61.114,19.647,0.452,1.0,1.0,1.0,1.0,2.362,4.12,0.198,0.541,0.0,0.066,51.978,15.974,,healthy,0,46.617
00-0038416,2024,11,QB,CHI,50.437,0.0,0.0,1.0,0.0,1.0,1.0,3.249,10.934,1.906,0.355,0.285,0.008,73.093,12.715,,healthy,0,54.721
00-0038419,2024,11,RB,ATL,67.797,41.194,0.511,1.0,1.0,1.0,1.0,1.026,9.421,1.613,0.526,0.0,0.155,61.574,12.004,,healthy,0,54.93
00-0038440,2024,11,RB,MIN,76.085,43.7,0.478,1.0,1.0,1.0,1.0,2.189,8.113,1.786,0.525,0.0,0.045,66.872,12.361,,healthy,0,43.356
00-0038454,2024,11,RB,BAL,80.42,35.861,0.435,1.0,1.0,1.0,1.0,2.93,6.119,2.325,0.374,0.0,0.109,60.961,7.909,,healthy,0,50.869
00-0038455,2024,11,WR,BAL,84.41,28.331,0.564,1.0,1.0,1.0,1.0,2.988,8.357,2.113,0.375,0.0,0.11,65.815,11.356,,healthy,0,47.885
00-0038456,2024,11,TE,ARI,47.601,32.983,0.331,1.0,1.0,1.0,1.0,2.023,2.618,2.501,0.373,0.0,-0.024,59.207,8.717,,healthy,0,59.625
00-0038458,2024,11,RB,BAL,86.759,28.663,0.486,1.0,1.0,1.0,1.0,1.793,7.085,3.053,0.539,0.0,-0.02,62.802,11.441,,healthy,0,39.247
00-0038465,2024,11,WR,GB,49.863,40.712,0.798,0.774,1.0,1.0,1.0,3.117,6.212,2.922,0.518,0.0,0.097,66.801,16.274,,healthy,0,57.859
00-0038468,2024,11,TE,GB,40.523,38.112,0.34,0.0,1.0,1.0,1.0,1.833,5.472,1.58,0.459,0.0,0.05,67.253,11.692,,healthy,0,59.433
00-0038472,2024,11,WR,PIT,28.841,26.66,0.927,1.0,1.0,1.0,1.0,1.337,9.295,2.226,0.585,0.0,0.041,70.794,13.603,,healthy,0,54.708
00-0038476,2024,11,QB,NYG,96.272,0.0,0.0,1.0,0.0,1.0,1.0,2.591,10.666,2.103,0.456,0.122,0.055,56.613,11.385,,healthy,0,40.739
00-0038477,2024,11,WR,NYG,91.667,35.108,0.835,0.854,1.0,1.0,1.0,2.684,7.312,3.574,0.429,0.0,0.045,65.967,10.057,,healthy,0,42.956
00-0038484,2024,11,WR,PHI,91.86,28.09,0.497,1.0,1.0,1.0,1.0,1.303,7.592,1.881,0.526,0.0,0.129,66.328,8.464,,healthy,0,56.109
00-0038488,2024,11,TE,SEA,87.331,19.107,0.794,1.0,1.0,1.0,1.0,1.276,6.757,3.09,0.371,0.0,0.124,60.093,11.095,,healthy,0,50.516
00-0038492,2024,11,WR,KC,52.633,37.579,0.464,1.0,1.0,1.0,1.0,1.391,10.477,0.391,0.372,0.0,0.118,65.517,13.382,,healthy,0,54.845
00-0038496,2024,11,WR,NYJ,48.34,24.872,0.64,1.0,1.0,1.0,1.0,1.537,4.967,2.996,0.581,0.0,0.059,65.308,7.167,,healthy,0,57.848
