player_id,season,week,position,team,snap_pct,routes,tprr,rush_share,target_share,goalline_share,two_min_share,yprr,yac_per_rec,mtf,succ_rate,epa_per_play_qb,team_epa_play,team_pace,team_rz_plays,injury_status,dnp_weeks_rolling,sos_ctx
00-0036988,2024,7,WR,LAC,32.2,26.9,0.885,1.4,23.8,6.9,5.6,1.61,3.2,0.1,0.381,0.0,0.043,66.9,9.0,healthy,0,46.4
00-0036997,2024,7,RB,DEN,61.1,42.4,0.5,28.3,21.2,29.5,23.6,1.56,8.9,1.8,0.595,0.0,0.059,69.8,9.0,healthy,0,50.8
00-0036999,2024,7,WR,MIA,24.4,30.5,1.004,0.6,30.6,17.5,14.0,2.56,9.8,2.2,0.487,0.0,0.042,62.5,9.0,healthy,0,60.0
00-0037004,2024,7,TE,LA,32.4,36.9,0.659,2.1,24.3,12.8,10.3,2.83,8.2,1.7,0.371,0.0,-0.042,70.3,13.0,healthy,0,57.0
00-0037005,2024,7,TE,CAR,50.0,39.0,0.364,1.8,14.2,17.6,14.1,2.52,7.3,0.9,0.443,0.0,0.102,63.7,13.0,healthy,0,53.4
00-0037011,2024,7,TE,CLE,20.2,24.9,0.918,2.3,22.8,24.7,19.7,2.4,11.7,2.1,0.386,0.0,0.078,59.0,14.0,healthy,0,64.4
00-0037012,2024,7,QB,DAL,76.7,0.0,0.0,11.0,0.0,5.6,4.5,3.23,8.9,1.4,0.462,0.045,0.009,68.3,15.0,healthy,0,61.7
00-0037013,2024,7,QB,DEN,61.8,0.0,0.0,10.3,0.0,0.6,0.5,2.17,3.9,1.4,0.551,0.084,0.094,61.9,9.0,healthy,0,49.5
00-0037015,2024,7,TE,TB,54.4,27.5,0.647,0.7,17.8,29.3,23.4,1.32,3.7,1.2,0.548,0.0,0.118,66.3,12.0,healthy,0,53.8
00-0037020,2024,7,TE,ARI,63.1,37.5,0.277,1.5,10.4,24.4,19.6,1.15,11.1,1.6,0.351,0.0,0.05,58.2,14.0,healthy,0,59.2
00-0037022,2024,7,TE,NO,72.9,28.6,0.413,1.5,11.8,15.6,12.5,2.01,8.8,3.9,0.467,0.0,0.057,69.2,9.0,healthy,0,52.6
00-0037031,2024,7,TE,LA,42.3,39.1,0.527,2.9,20.6,25.8,20.7,1.96,5.7,1.5,0.422,0.0,0.087,62.1,14.0,healthy,0,55.5
00-0037055,2024,7,WR,PIT,48.0,35.6,0.69,3.1,24.6,10.3,8.2,1.08,7.9,0.6,0.641,0.0,-0.015,63.9,15.0,healthy,0,39.8
00-0037068,2024,7,QB,JAX,93.6,0.0,0.0,13.6,0.0,9.0,7.2,3.2,6.4,3.1,0.546,0.026,0.001,62.2,12.0,healthy,0,39.9
00-0037077,2024,7,QB,SEA,62.5,0.0,0.0,14.8,0.0,1.5,1.2,1.05,11.4,0.6,0.408,0.199,0.119,67.8,9.0,healthy,0,60.9
00-0037078,2024,7,TE,WAS,52.4,31.7,0.77,0.2,24.4,12.0,9.6,1.04,10.4,3.9,0.529,0.0,0.071,64.5,10.0,healthy,0,50.1
00-0037085,2024,7,RB,DEN,57.8,17.7,0.5,44.9,8.9,14.6,11.6,1.96,5.3,3.0,0.454,0.0,0.068,68.6,11.0,healthy,0,61.5
00-0037086,2024,7,TE,PHI,94.3,28.1,0.492,2.6,13.8,20.9,16.7,2.79,3.8,2.7,0.39,0.0,-0.049,63.4,11.0,healthy,0,63.1
00-0037091,2024,7,WR,GB,62.9,37.9,0.902,3.4,34.2,5.5,4.4,1.25,11.5,2.6,0.357,0.0,0.145,71.1,15.0,healthy,0,42.8
00-0037093,2024,7,WR,SEA,74.6,30.6,1.035,4.2,31.7,15.1,12.1,2.61,9.4,0.1,0.384,0.0,0.148,59.0,14.0,healthy,0,46.0
00-0037098,2024,7,WR,CHI,72.1,31.5,0.953,1.0,30.0,11.8,9.4,1.58,8.3,0.0,0.474,0.0,0.011,58.8,9.0,healthy,0,45.8
00-0037112,2024,7,TE,SF,42.7,26.0,0.444,2.9,11.6,14.8,11.9,2.71,8.1,1.4,0.503,0.0,-0.031,58.7,10.0,healthy,0,39.5
00-0037120,2024,7,RB,IND,59.7,16.2,0.5,18.6,8.1,35.1,28.1,1.11,10.7,2.8,0.524,0.0,-0.021,65.5,15.0,healthy,0,49.4
00-0037132,2024,7,WR,PHI,70.1,27.2,1.114,4.8,30.3,16.4,13.1,2.04,3.0,2.5,0.552,0.0,0.011,66.2,9.0,healthy,0,63.0
00-0037156,2024,7,WR,NYJ,55.9,34.7,0.88,4.4,30.5,17.9,14.3,2.91,6.1,0.5,0.477,0.0,-0.018,68.9,15.0,healthy,0,52.3
00-0037157,2024,7,RB,NYJ,45.7,37.0,0.5,36.3,18.5,23.5,18.8,2.29,4.2,0.4,0.356,0.0,-0.008,58.8,11.0,healthy,0,44.1
00-0037168,2024,7,TE,BUF,57.8,27.5,0.762,1.3,21.0,24.3,19.5,2.51,9.4,0.7,0.566,0.0,0.133,64.2,12.0,healthy,0,47.6
00-0037172,2024,7,WR,MIA,84.6,39.2,0.303,1.1,11.9,13.6,10.9,1.8,6.4,3.9,0.56,0.0,-0.042,58.3,9.0,healthy,0,55.2
00-0037175,2024,7,QB,BUF,71.4,0.0,0.0,7.3,0.0,2.3,1.9,2.36,4.4,2.1,0.485,0.205,0.15,59.7,12.0,healthy,0,45.2
00-0037185,2024,7,WR,TB,81.9,41.1,0.812,0.7,33.4,15.5,12.4,3.36,4.5,1.3,0.607,0.0,0.059,64.0,10.0,healthy,0,50.4
00-0037197,2024,7,RB,KC,92.2,43.2,0.5,27.4,21.6,36.1,28.8,3.03,8.6,2.2,0.548,0.0,0.053,58.6,15.0,healthy,0,35.6
00-0037216,2024,7,WR,KC,66.2,37.4,0.737,0.3,27.5,10.2,8.1,2.4,3.1,2.5,0.556,0.0,0.035,70.7,13.0,healthy,0,58.3
00-0037228,2024,7,RB,PIT,42.3,38.6,0.5,31.2,19.3,25.9,20.8,3.32,6.0,3.5,0.428,0.0,0.003,62.0,10.0,healthy,0,62.1
00-0037231,2024,7,WR,NO,67.7,40.0,0.451,2.8,18.0,9.5,7.6,2.8,3.1,1.2,0.496,0.0,0.032,65.7,14.0,healthy,0,47.8
00-0037233,2024,7,TE,KC,85.0,37.7,0.443,0.4,16.7,28.4,22.8,1.77,4.1,1.0,0.601,0.0,0.099,64.3,11.0,healthy,0,51.1
00-0037238,2024,7,WR,ATL,72.0,39.8,0.514,0.8,20.5,6.8,5.4,1.47,11.9,0.3,0.6,0.0,-0.014,70.2,14.0,healthy,0,48.3
00-0037239,2024,7,WR,NO,45.1,25.8,1.306,2.6,33.7,10.8,8.7,1.82,10.2,3.8,0.562,0.0,-0.046,63.2,11.0,healthy,0,55.1
00-0037240,2024,7,WR,DET,61.8,29.1,0.591,0.5,17.2,5.8,4.6,3.21,8.1,3.7,0.504,0.0,0.016,62.9,13.0,healthy,0,42.3
00-0037247,2024,7,WR,PIT,84.8,31.6,0.475,1.6,15.0,15.4,12.3,1.31,7.9,1.1,0.564,0.0,-0.016,66.9,14.0,healthy,0,64.2
00-0037248,2024,7,RB,BUF,93.4,33.8,0.5,16.7,16.9,12.5,10.0,2.9,10.0,3.9,0.448,0.0,0.132,61.7,16.0,healthy,0,44.0
00-0037252,2024,7,TE,NYG,72.8,35.1,0.277,2.5,9.7,22.4,17.9,3.45,7.9,0.8,0.612,0.0,0.075,69.5,13.0,healthy,0,63.8
00-0037256,2024,7,RB,TB,79.9,15.4,0.5,19.9,7.7,28.5,22.8,2.06,4.7,1.5,0.615,0.0,-0.041,67.8,11.0,healthy,0,64.5
00-0037257,2024,7,WR,CLE,58.9,36.1,0.968,0.9,35.0,19.6,15.7,1.09,7.6,2.0,0.399,0.0,0.028,65.2,16.0,healthy,0,61.2
00-0037258,2024,7,RB,HOU,76.4,19.7,0.5,28.0,9.8,27.6,22.1,2.11,5.7,4.0,0.605,0.0,-0.039,59.5,10.0,healthy,0,54.9
00-0037261,2024,7,WR,BUF,24.9,41.3,0.421,0.6,17.4,9.8,7.8,2.46,4.0,1.2,0.64,0.0,0.072,60.0,12.0,healthy,0,57.3
00-0037263,2024,7,RB,ATL,43.3,43.7,0.5,27.8,21.9,38.8,31.0,1.64,6.5,2.5,0.542,0.0,-0.039,65.0,16.0,healthy,0,45.7
00-0037265,2024,7,RB,DAL,40.6,29.2,0.5,17.2,14.6,16.8,13.4,2.96,11.7,3.4,0.404,0.0,-0.032,65.5,15.0,healthy,0,55.3
00-0037267,2024,7,RB,CLE,73.6,48.0,0.5,40.9,24.0,18.4,14.8,1.11,8.9,3.1,0.351,0.0,-0.031,64.4,14.0,healthy,0,52.4
00-0037272,2024,7,WR,KC,34.7,36.1,0.431,2.9,15.5,12.1,9.6,2.87,4.1,3.1,0.587,0.0,0.024,68.7,15.0,healthy,0,48.6
00-0037273,2024,7,WR,PHI,43.7,40.8,0.712,1.4,29.1,14.7,11.8,1.02,11.9,0.7,0.613,0.0,-0.033,63.0,9.0,healthy,0,43.6
00-0037276,2024,7,RB,MIN,65.3,11.8,0.5,18.6,5.9,22.9,18.3,2.96,4.2,2.8,0.59,0.0,0.135,59.7,8.0,healthy,0,58.2
00-0037277,2024,7,TE,HOU,59.7,37.8,0.483,0.2,18.3,27.6,22.0,1.82,3.7,2.9,0.417,0.0,0.015,67.8,13.0,healthy,0,56.2
00-0037282,2024,7,TE,DET,43.3,34.5,0.282,0.4,9.7,16.8,13.4,1.28,7.9,0.4,0.376,0.0,0.009,67.3,14.0,healthy,0,54.3
00-0037286,2024,7,RB,NE,90.4,34.8,0.5,36.5,17.4,38.3,30.6,2.74,5.6,2.3,0.357,0.0,0.132,70.3,14.0,healthy,0,62.0
00-0037291,2024,7,WR,MIN,82.2,36.8,0.671,1.0,24.7,6.3,5.1,1.72,4.8,1.9,0.514,0.0,0.071,59.0,14.0,healthy,0,62.3
00-0037292,2024,7,TE,IND,20.1,34.6,0.315,1.9,10.9,21.0,16.8,3.4,4.4,0.9,0.621,0.0,0.116,62.2,13.0,healthy,0,56.7
00-0037299,2024,7,RB,KC,78.9,12.4,0.5,28.4,6.2,18.8,15.0,1.14,3.6,2.5,0.575,0.0,0.146,61.6,13.0,healthy,0,59.8
00-0037300,2024,7,WR,CLE,81.2,32.9,1.002,2.1,33.0,9.3,7.4,1.2,5.1,0.5,0.593,0.0,0.035,63.8,14.0,healthy,0,52.0
00-0037304,2024,7,TE,PIT,92.9,24.7,0.394,2.1,9.7,17.1,13.6,1.4,7.8,2.3,0.521,0.0,0.031,68.5,9.0,healthy,0,41.4
00-0037306,2024,7,TE,GB,64.0,32.7,0.303,1.4,9.9,29.0,23.2,2.36,4.4,3.4,0.458,0.0,0.1,62.4,15.0,healthy,0,54.5
00-0037311,2024,7,TE,TB,33.7,27.6,0.593,1.7,16.4,13.6,10.9,1.13,8.7,2.3,0.633,0.0,-0.009,59.6,14.0,healthy,0,64.3
00-0037317,2024,7,TE,PHI,38.0,21.8,0.459,0.9,10.0,22.1,17.7,2.88,4.3,0.7,0.594,0.0,0.149,63.6,14.0,healthy,0,53.6
00-0037324,2024,7,QB,KC,91.9,0.0,0.0,6.3,0.0,6.2,5.0,3.22,4.4,3.7,0.606,0.214,0.11,67.1,15.0,healthy,0,62.8
00-0037327,2024,7,QB,MIA,58.8,0.0,0.0,7.3,0.0,5.8,4.7,2.66,10.1,3.0,0.635,-0.015,-0.02,58.2,9.0,healthy,0,64.0
00-0037329,2024,7,RB,SEA,89.7,31.8,0.5,26.5,15.9,33.3,26.6,3.08,7.4,0.4,0.591,0.0,0.037,68.3,13.0,healthy,0,59.0
00-0037331,2024,7,RB,MIA,82.0,45.5,0.5,35.3,22.7,10.9,8.8,3.03,5.8,0.4,0.593,0.0,0.056,71.2,14.0,healthy,0,58.7
00-0037334,2024,7,WR,MIA,48.4,25.2,0.544,4.2,13.7,13.4,10.7,2.59,6.8,1.6,0.53,0.0,-0.001,66.7,15.0,healthy,0,50.3
00-0037340,2024,7,TE,BAL,68.6,32.6,0.7,2.0,22.8,12.7,10.1,1.26,10.7,3.0,0.375,0.0,-0.048,63.0,14.0,healthy,0,57.1
00-0037348,2024,7,WR,MIA,31.3,44.7,0.308,3.7,13.8,17.4,13.9,2.33,11.3,3.9,0.608,0.0,-0.029,69.8,14.0,healthy,0,40.8
00-0037355,2024,7,WR,NE,64.4,42.6,0.326,0.7,13.9,9.7,7.8,1.23,4.5,2.9,0.613,0.0,0.049,65.2,14.0,healthy,0,37.8
00-0037380,2024,7,WR,CLE,63.0,40.9,0.468,2.1,19.1,9.1,7.2,2.14,7.2,1.9,0.443,0.0,0.009,69.0,9.0,healthy,0,43.7
00-0037382,2024,7,WR,PIT,40.3,27.8,0.729,2.4,20.3,17.2,13.8,1.71,7.6,3.9,0.476,0.0,0.085,64.3,8.0,healthy,0,42.6
00-0037387,2024,7,WR,BUF,23.8,28.3,0.395,0.2,11.2,5.1,4.1,2.03,3.2,3.8,0.401,0.0,-0.001,67.6,16.0,healthy,0,52.2
00-0037394,2024,7,WR,IND,29.5,42.7,0.64,4.7,27.4,16.2,13.0,2.76,3.3,0.2,0.583,0.0,0.129,69.4,10.0,healthy,0,36.8
00-0037398,2024,7,WR,NO,56.8,36.2,0.926,2.4,33.6,11.6,9.3,2.58,8.4,2.5,0.445,0.0,0.038,64.8,9.0,healthy,0,46.2
00-0037410,2024,7,RB,NYG,88.3,35.2,0.5,18.5,17.6,25.2,20.1,3.44,6.4,1.3,0.493,0.0,0.108,58.5,16.0,healthy,0,50.8
00-0037420,2024,7,WR,CIN,29.3,33.8,0.833,4.4,28.2,11.0,8.8,2.66,3.2,2.1,0.434,0.0,0.088,58.5,9.0,healthy,0,42.1
00-0037422,2024,7,WR,CIN,29.2,31.7,0.465,2.5,14.8,5.9,4.7,3.26,11.5,1.1,0.426,0.0,0.086,68.8,8.0,healthy,0,64.3
00-0037429,2024,7,RB,CAR,74.0,32.9,0.5,34.9,16.4,13.6,10.9,1.85,11.0,1.1,0.548,0.0,-0.037,71.5,9.0,healthy,0,54.2
00-0037450,2024,7,RB,LV,50.6,46.2,0.5,37.4,23.1,19.6,15.7,3.01,4.7,0.2,0.521,0.0,0.029,69.1,16.0,healthy,0,57.1
00-0037451,2024,7,TE,PIT,56.2,22.0,0.743,0.6,16.3,18.5,14.8,1.64,9.7,2.4,0.553,0.0,0.016,62.3,12.0,healthy,0,40.1
00-0037456,2024,7,RB,HOU,47.1,24.5,0.5,20.5,12.2,14.0,11.2,2.77,6.5,3.7,0.357,0.0,0.089,60.6,9.0,healthy,0,56.5
00-0037460,2024,7,WR,HOU,85.0,41.2,0.344,0.5,14.2,9.0,7.2,1.13,9.6,0.1,0.613,0.0,-0.045,59.0,10.0,healthy,0,46.8
00-0037475,2024,7,TE,LAC,53.6,23.6,1.025,1.1,24.2,26.4,21.1,3.12,6.7,2.8,0.599,0.0,-0.024,66.2,14.0,healthy,0,56.9
00-0037487,2024,7,WR,CAR,21.4,38.2,0.296,2.5,11.3,18.6,14.9,3.22,7.7,3.5,0.431,0.0,0.016,61.3,11.0,healthy,0,63.3
00-0037495,2024,7,RB,SEA,47.3,46.4,0.5,39.5,23.2,29.3,23.4,1.83,3.9,1.7,0.514,0.0,0.034,63.4,10.0,healthy,0,42.0
00-0037506,2024,7,TE,LV,27.4,26.2,0.837,0.4,22.0,16.3,13.0,1.55,11.4,2.7,0.456,0.0,-0.022,61.0,10.0,healthy,0,51.8
00-0037508,2024,7,WR,MIN,55.9,34.9,0.439,3.1,15.3,12.5,10.0,3.13,4.9,1.0,0.554,0.0,0.081,65.1,15.0,healthy,0,37.7
00-0037509,2024,7,RB,LV,78.9,39.7,0.5,32.6,19.8,19.0,15.2,2.65,11.1,3.8,0.479,0.0,-0.018,58.3,14.0,healthy,0,60.3
00-0037524,2024,7,WR,TEN,30.3,42.7,0.805,4.1,34.3,15.1,12.1,1.8,9.4,0.8,0.386,0.0,0.068,68.3,12.0,healthy,0,55.8
00-0037525,2024,7,RB,SF,55.7,14.3,0.5,41.2,7.2,22.9,18.3,3.34,6.6,2.5,0.457,0.0,-0.016,69.2,13.0,healthy,0,36.8
00-0037539,2024,7,TE,DEN,40.8,21.7,0.565,1.8,12.2,18.4,14.7,2.44,3.5,0.6,0.38,0.0,-0.024,65.3,15.0,healthy,0,53.1
00-0037545,2024,7,WR,NO,27.4,39.9,0.42,3.2,16.8,17.3,13.8,1.93,4.7,0.3,0.45,0.0,-0.03,61.3,10.0,healthy,0,51.7
00-0037553,2024,7,WR,SF,62.4,39.1,0.751,4.5,29.4,9.3,7.5,1.59,8.7,0.9,0.615,0.0,0.031,62.3,8.0,healthy,0,60.7
00-0037557,2024,7,RB,LA,43.8,37.5,0.5,43.8,18.7,35.3,28.2,2.01,5.9,1.8,0.487,0.0,-0.018,68.6,16.0,healthy,0,60.2
00-0037563,2024,7,RB,DAL,64.5,40.6,0.5,40.1,20.3,39.7,31.8,3.17,9.7,0.6,0.548,0.0,-0.002,65.5,12.0,healthy,0,46.2
00-0037569,2024,7,TE,KC,29.0,31.7,0.273,2.0,8.6,25.5,20.4,1.32,11.3,2.0,0.418,0.0,0.061,71.4,12.0,healthy,0,40.3
00-0037570,2024,7,WR,TB,54.1,25.2,1.183,4.5,29.8,19.7,15.8,3.16,9.0,1.9,0.417,0.0,-0.043,64.8,10.0,healthy,0,60.7
00-0037594,2024,7,RB,TEN,69.5,17.6,0.5,42.0,8.8,30.1,24.1,2.66,8.6,2.7,0.373,0.0,0.032,62.0,10.0,healthy,0,38.7
00-0037609,2024,7,RB,PIT,62.8,11.7,0.5,36.6,5.8,26.1,20.9,2.79,8.6,0.1,0.481,0.0,0.001,65.8,9.0,healthy,0,47.7
00-0037614,2024,7,WR,HOU,47.4,35.9,0.632,0.4,22.7,12.2,9.7,2.18,9.6,2.6,0.585,0.0,0.04,69.0,10.0,healthy,0,53.0
00-0037617,2024,7,RB,LAC,67.7,28.6,0.5,41.9,14.3,38.7,30.9,3.1,6.0,3.8,0.448,0.0,0.005,68.0,10.0,healthy,0,62.0
00-0037654,2024,7,TE,LAC,87.1,23.5,0.483,2.4,11.4,27.6,22.0,3.47,4.4,2.8,0.603,0.0,0.136,60.2,10.0,healthy,0,45.6
00-0037664,2024,7,WR,IND,78.2,29.8,1.083,0.0,32.3,11.5,9.2,1.05,8.0,2.4,0.463,0.0,0.129,62.7,10.0,healthy,0,58.1
00-0037666,2024,7,WR,DAL,60.8,40.9,0.523,1.9,21.3,5.0,4.0,1.57,5.7,2.4,0.397,0.0,0.06,61.3,14.0,healthy,0,39.5
00-0037708,2024,7,WR,DET,72.6,36.3,0.309,3.2,11.2,15.2,12.2,3.31,7.8,2.4,0.593,0.0,0.08,58.8,9.0,healthy,0,40.1
00-0037724,2024,7,TE,NE,94.3,29.8,0.514,2.6,15.3,21.6,17.3,1.86,11.7,3.8,0.443,0.0,0.039,65.7,13.0,healthy,0,40.4
00-0037740,2024,7,WR,NYJ,60.8,30.5,1.033,1.3,31.5,10.1,8.1,1.86,6.1,1.1,0.472,0.0,-0.003,62.5,11.0,healthy,0,38.6
00-0037741,2024,7,WR,PHI,33.6,42.6,0.409,1.7,17.4,9.7,7.8,1.37,6.8,3.1,0.433,0.0,0.056,60.3,12.0,healthy,0,35.1
00-0037742,2024,7,WR,TEN,29.8,37.0,0.828,4.8,30.7,13.6,10.9,1.03,8.7,2.4,0.362,0.0,0.028,62.2,12.0,healthy,0,53.6
00-0037744,2024,7,TE,ARI,39.1,34.0,0.372,2.7,12.6,27.4,21.9,3.38,6.7,0.1,0.381,0.0,0.05,69.2,9.0,healthy,0,49.5
00-0037745,2024,7,RB,CAR,57.8,44.1,0.5,42.6,22.0,28.9,23.1,2.81,11.2,3.9,0.537,0.0,-0.003,58.8,15.0,healthy,0,58.3
00-0037746,2024,7,RB,WAS,94.2,29.8,0.5,19.2,14.9,32.1,25.7,3.3,7.0,0.4,0.401,0.0,0.063,66.8,9.0,healthy,0,55.4
00-0037755,2024,7,TE,IND,60.5,39.7,0.357,1.0,14.2,26.2,21.0,1.68,6.4,3.9,0.567,0.0,0.084,66.7,11.0,healthy,0,61.9
00-0037801,2024,7,WR,DAL,92.8,35.3,0.308,2.1,10.9,19.8,15.9,2.62,6.1,2.1,0.64,0.0,-0.025,68.7,15.0,healthy,0,53.2
00-0037805,2024,7,TE,NYJ,31.0,34.0,0.429,1.3,14.6,18.5,14.8,2.1,6.2,0.7,0.493,0.0,0.012,69.1,16.0,healthy,0,59.5
00-0037809,2024,7,TE,TEN,64.3,32.7,0.651,2.7,21.3,22.8,18.3,2.49,3.9,3.4,0.45,0.0,0.089,58.6,8.0,healthy,0,41.6
00-0037816,2024,7,WR,GB,73.6,34.2,0.293,2.0,10.0,16.0,12.8,2.63,9.4,3.3,0.57,0.0,0.126,70.6,9.0,healthy,0,36.3
00-0037827,2024,7,RB,PHI,59.4,31.3,0.5,25.6,15.7,13.4,10.7,2.11,7.7,3.3,0.453,0.0,0.071,58.1,11.0,healthy,0,35.4
00-0037828,2024,7,WR,PHI,45.3,35.2,0.911,4.3,32.1,13.6,10.8,1.85,10.9,2.7,0.584,0.0,0.078,63.5,14.0,healthy,0,36.8
00-0037834,2024,7,QB,SF,79.4,0.0,0.0,5.7,0.0,6.0,4.8,1.26,6.2,3.4,0.548,0.043,-0.041,62.2,10.0,healthy,0,45.4
00-0037837,2024,7,WR,PIT,81.6,42.5,0.53,1.7,22.6,16.4,13.1,1.02,8.5,1.4,0.527,0.0,0.05,61.7,15.0,healthy,0,58.3
00-0037838,2024,7,TE,BAL,54.5,22.7,0.669,1.1,15.2,25.4,20.3,2.76,3.0,3.4,0.609,0.0,-0.048,64.0,11.0,healthy,0,45.2
00-0037840,2024,7,RB,LA,65.4,35.0,0.5,36.9,17.5,30.8,24.6,1.84,6.5,0.1,0.414,0.0,0.091,58.9,16.0,healthy,0,44.0
00-0038040,2024,7,RB,LV,43.8,35.1,0.5,28.6,17.6,25.7,20.6,1.61,3.8,3.7,0.376,0.0,0.108,71.1,15.0,healthy,0,53.4
00-0038041,2024,7,TE,DAL,89.3,26.0,0.531,2.3,13.8,25.8,20.6,2.75,5.6,0.4,0.472,0.0,-0.027,70.5,8.0,healthy,0,42.1
00-0038045,2024,7,RB,LV,80.4,18.4,0.5,34.4,9.2,13.7,10.9,2.76,8.2,1.0,0.368,0.0,0.01,66.2,10.0,healthy,0,38.0
00-0038046,2024,7,TE,BAL,26.5,39.3,0.419,1.3,16.5,15.9,12.7,2.42,6.7,3.9,0.422,0.0,0.107,63.8,10.0,healthy,0,36.6
00-0038090,2024,7,WR,KC,76.4,30.2,0.796,3.5,24.0,16.2,12.9,2.88,10.5,3.8,0.406,0.0,-0.04,62.3,15.0,healthy,0,44.8
00-0038092,2024,7,WR,MIA,82.5,39.8,0.807,4.5,32.2,19.3,15.4,2.9,10.5,1.9,0.649,0.0,0.138,61.3,14.0,healthy,0,48.9
00-0038098,2024,7,RB,CLE,92.5,35.4,0.5,40.6,17.7,28.4,22.8,1.7,11.7,3.9,0.463,0.0,0.111,63.8,12.0,healthy,0,52.1
00-0038102,2024,7,QB,PHI,78.5,0.0,0.0,6.6,0.0,6.1,4.9,3.47,6.5,3.1,0.632,0.19,0.064,64.3,12.0,healthy,0,40.3
00-0038104,2024,7,WR,KC,23.1,30.3,0.844,3.9,25.6,10.8,8.6,1.09,3.3,3.9,0.38,0.0,0.034,61.0,10.0,healthy,0,56.5
00-0038108,2024,7,QB,CLE,75.3,0.0,0.0,6.0,0.0,0.3,0.3,1.79,5.7,1.6,0.368,0.048,0.021,69.2,15.0,healthy,0,59.8
00-0038115,2024,7,TE,NYG,78.7,26.5,0.802,1.2,21.3,27.0,21.6,2.07,5.5,0.2,0.627,0.0,0.002,63.8,13.0,healthy,0,55.5
00-0038117,2024,7,WR,NYG,88.5,39.6,0.873,1.0,34.6,16.8,13.5,1.12,3.8,3.2,0.646,0.0,0.051,66.2,14.0,healthy,0,45.7
00-0038120,2024,7,RB,NYJ,86.2,25.4,0.5,34.7,12.7,38.5,30.8,3.31,3.4,4.0,0.432,0.0,0.145,61.8,15.0,healthy,0,41.7
00-0038122,2024,7,QB,LV,45.1,0.0,0.0,14.9,0.0,9.7,7.8,2.6,11.0,0.4,0.371,0.134,0.007,60.1,11.0,healthy,0,36.1
00-0038124,2024,7,WR,GB,80.1,36.2,0.288,4.6,10.4,14.5,11.6,1.11,6.7,1.3,0.413,0.0,0.092,59.5,10.0,healthy,0,47.0
00-0038128,2024,7,QB,GB,51.5,0.0,0.0,10.8,0.0,7.7,6.1,3.46,11.7,3.4,0.376,-0.006,0.125,70.2,11.0,healthy,0,56.4
00-0038129,2024,7,TE,TB,33.3,36.0,0.46,2.9,16.6,15.1,12.1,1.37,5.8,0.6,0.64,0.0,0.127,70.5,10.0,healthy,0,42.2
00-0038132,2024,7,QB,MIN,71.9,0.0,0.0,14.5,0.0,8.9,7.1,1.54,12.0,2.0,0.448,0.002,0.014,67.0,11.0,healthy,0,60.5
00-0038134,2024,7,RB,SEA,56.8,17.5,0.5,42.1,8.7,39.6,31.7,1.64,8.9,2.2,0.478,0.0,0.137,66.0,16.0,healthy,0,50.5
00-0038145,2024,7,TE,TEN,74.7,29.4,0.567,1.8,16.7,15.4,12.3,3.12,9.8,2.4,0.464,0.0,-0.044,60.9,10.0,healthy,0,44.0
00-0038147,2024,7,WR,ARI,40.4,30.0,1.097,3.5,32.9,8.0,6.4,1.08,7.5,1.9,0.548,0.0,0.123,63.3,14.0,healthy,0,57.6
00-0038149,2024,7,WR,ATL,37.7,27.2,0.742,4.1,20.2,11.3,9.0,1.19,7.0,2.1,0.516,0.0,-0.032,61.3,12.0,healthy,0,38.0
00-0038150,2024,7,QB,NYG,71.1,0.0,0.0,6.8,0.0,2.8,2.3,2.6,8.6,2.6,0.407,0.141,-0.041,59.9,9.0,healthy,0,62.3
00-0038181,2024,7,WR,MIN,53.3,31.2,0.435,4.7,13.6,5.3,4.2,1.84,8.2,1.4,0.53,0.0,0.09,62.7,9.0,healthy,0,53.4
00-0038359,2024,7,WR,LA,62.6,35.4,0.365,2.0,12.9,9.8,7.8,2.93,10.3,3.7,0.451,0.0,0.143,67.0,10.0,healthy,0,36.1
00-0038385,2024,7,QB,LA,91.1,0.0,0.0,5.0,0.0,7.3,5.8,2.02,8.1,2.4,0.507,0.003,0.091,66.2,14.0,healthy,0,42.0
00-0038389,2024,7,RB,SF,48.0,38.4,0.5,37.9,19.2,11.2,9.0,1.27,6.7,3.7,0.58,0.0,-0.042,69.9,11.0,healthy,0,38.4
00-0038391,2024,7,QB,GB,71.8,0.0,0.0,9.2,0.0,8.2,6.6,1.76,8.6,2.5,0.352,-0.005,0.088,68.8,9.0,healthy,0,41.7
00-0038393,2024,7,WR,GB,24.2,32.6,0.549,1.2,17.9,15.6,12.5,2.74,5.5,0.3,0.393,0.0,0.027,70.4,16.0,healthy,0,51.6
00-0038394,2024,7,TE,IND,59.3,37.5,0.567,0.4,21.3,20.7,16.6,2.26,4.7,2.8,0.41,0.0,-0.015,64.5,8.0,healthy,0,39.6
00-0038396,2024,7,RB,NYG,43.6,18.9,0.5,31.3,9.4,14.3,11.4,1.59,9.5,0.5,0.373,0.0,-0.041,62.8,15.0,healthy,0,55.2
00-0038397,2024,7,RB,IND,68.2,33.8,0.5,41.9,16.9,11.2,8.9,3.48,5.3,1.4,0.646,0.0,0.069,60.8,11.0,healthy,0,41.2
00-0038400,2024,7,QB,PHI,90.1,0.0,0.0,9.4,0.0,5.9,4.8,1.4,10.1,1.7,0.631,0.258,0.012,71.2,14.0,healthy,0,58.1
